student_id,age,gender,school_type,location,math_score,english_score,science_score,history_score,attendance_rate,study_hours_per_week,parental_education_level,household_income,internet_access,recommended_stream,parental_career,extracurricular_activity,interest
S0478,15,Female,Public,Rural,50,93,37,76,79,30,Primary,4779,No,Business,Business,Entrepreneurship Club,Humanities
S0479,19,Male,Public,Rural,93,63,81,71,56,29,Primary,8895,Yes,Humanities,Technology,None,Healthcare
S0480,19,Female,Public,Rural,71,41,68,94,94,25,Primary,2924,Yes,Humanities,Healthcare,None,Healthcare
S0481,15,Male,Private,Rural,92,45,71,69,73,25,Tertiary,4956,No,STEM,Technology,None,Humanities
S0482,18,Female,Private,Rural,43,100,79,74,81,8,Tertiary,3581,Yes,Humanities,Arts,Sports,Humanities
S0483,16,Female,Public,Rural,100,67,93,93,55,27,Secondary,9714,Yes,Business,Education,None,Humanities
S0484,19,Female,Public,Urban,60,81,92,98,77,14,Primary,5324,No,STEM,Business,Music,Healthcare
S0485,15,Female,Private,Urban,80,78,86,45,41,16,Tertiary,6485,No,Humanities,Business,Music,Business
S0486,17,Male,Public,Rural,100,53,63,89,41,8,Tertiary,7713,Yes,Business,Education,None,STEM
S0487,15,Male,Private,Urban,46,58,83,100,65,11,Tertiary,9026,No,Humanities,Education,Science Club,Healthcare
S0488,17,Male,Private,Rural,81,77,88,51,52,13,Primary,2255,No,STEM,Business,Science Club,Humanities
S0489,18,Female,Public,Rural,39,96,60,56,95,13,Tertiary,6804,Yes,Business,Business,Science Club,Business
S0490,16,Female,Public,Urban,60,88,85,51,86,18,Primary,3838,Yes,Humanities,Education,Entrepreneurship Club,Humanities
S0491,15,Male,Public,Urban,51,87,53,85,70,27,Primary,3944,No,Arts,Business,Science Club,Business
S0492,19,Female,Public,Rural,58,88,79,95,73,8,Primary,8593,No,Arts,Education,Entrepreneurship Club,Humanities
S0493,18,Male,Public,Urban,91,89,38,77,78,16,Secondary,2009,No,Healthcare,Technology,Music,Arts
S0494,15,Female,Public,Rural,74,58,88,57,42,21,Primary,4871,Yes,Humanities,Business,Entrepreneurship Club,Humanities
S0495,19,Male,Private,Urban,67,73,45,44,47,29,Tertiary,2797,Yes,Humanities,Technology,None,STEM
S0496,15,Male,Private,Urban,73,46,68,70,62,20,Secondary,9409,No,Healthcare,Business,Music,Business
S0497,17,Female,Private,Urban,72,56,58,81,53,7,Secondary,9418,Yes,Business,Education,Entrepreneurship Club,Arts
S0498,15,Female,Private,Rural,59,82,70,93,95,25,Tertiary,6972,No,Business,Education,Music,STEM
S0499,15,Female,Private,Urban,95,48,51,49,94,14,Secondary,7124,No,Humanities,Technology,Sports,Humanities
S0500,15,Male,Private,Rural,82,78,81,69,66,27,Secondary,9286,Yes,STEM,Technology,Entrepreneurship Club,STEM
S0001,18,Male,Private,Urban,88,81,98,71,93,21,Primary,3015,Yes,STEM,Technology,Sports,Humanities
S0002,19,Female,Public,Urban,80,63,55,48,68,28,Secondary,3824,Yes,Healthcare,Arts,None,Healthcare
S0003,17,Female,Private,Urban,41,45,54,77,78,24,Secondary,6469,No,Humanities,Healthcare,None,Healthcare
S0004,19,Male,Private,Urban,85,77,61,86,92,4,Secondary,5136,No,Healthcare,Technology,Entrepreneurship Club,Healthcare
S0005,19,Male,Public,Urban,61,90,91,51,78,21,Secondary,4193,No,Business,Technology,None,Business
S0006,16,Male,Public,Rural,40,47,75,73,40,17,Primary,2223,No,STEM,Technology,None,Business
S0007,17,Female,Private,Rural,70,98,46,100,56,13,Secondary,7358,Yes,Business,Education,None,Business
S0008,17,Female,Private,Rural,91,99,100,52,80,24,Secondary,8320,No,STEM,Business,Music,Humanities
S0009,17,Male,Private,Rural,46,88,67,75,69,17,Secondary,7898,Yes,Healthcare,Healthcare,Music,Business
S0010,19,Male,Private,Rural,43,63,61,63,92,16,Primary,6948,Yes,Arts,Education,Entrepreneurship Club,Arts
S0011,18,Female,Private,Urban,55,54,93,96,52,21,Secondary,9449,Yes,Humanities,Business,Sports,Healthcare
S0012,17,Male,Public,Urban,47,89,66,61,60,24,Secondary,6158,Yes,Healthcare,Arts,Entrepreneurship Club,STEM
S0013,19,Male,Private,Rural,91,44,78,97,58,7,Tertiary,7336,No,Business,Technology,Music,Arts
S0014,16,Male,Public,Urban,58,40,90,59,92,6,Secondary,5925,Yes,Healthcare,Arts,Music,Healthcare
S0015,18,Male,Public,Rural,67,65,89,74,58,12,Tertiary,8970,No,Arts,Business,Sports,Business
S0016,16,Female,Private,Rural,44,52,82,74,64,14,Primary,8938,Yes,Arts,Business,None,Business
S0017,18,Female,Public,Urban,57,42,57,57,61,15,Secondary,6784,No,Healthcare,Arts,Sports,Humanities
S0018,19,Male,Private,Rural,91,59,70,43,70,17,Primary,7580,No,Arts,Technology,Music,Humanities
S0019,15,Male,Public,Urban,48,71,87,63,56,10,Tertiary,6000,No,Humanities,Healthcare,Entrepreneurship Club,Healthcare
S0020,18,Female,Private,Rural,71,54,45,49,94,29,Secondary,3633,Yes,Business,Technology,None,Arts
S0021,16,Female,Private,Rural,57,95,70,55,62,19,Secondary,4152,Yes,Business,Healthcare,Sports,Humanities
S0022,19,Female,Public,Rural,87,89,56,75,71,25,Secondary,9266,No,Business,Arts,Sports,Healthcare
S0023,18,Male,Public,Urban,58,87,71,77,49,25,Primary,2510,No,Humanities,Business,Entrepreneurship Club,Business
S0024,15,Male,Public,Urban,64,44,57,96,49,26,Secondary,2384,No,Humanities,Education,Music,Humanities
S0025,15,Female,Public,Rural,100,99,98,58,75,17,Secondary,2404,No,Healthcare,Education,Science Club,Humanities
S0026,17,Female,Private,Urban,75,68,56,68,47,30,Secondary,8966,No,STEM,Arts,Sports,Healthcare
S0027,17,Male,Public,Rural,86,70,87,89,93,12,Primary,6613,No,Business,Technology,Music,Business
S0028,16,Male,Private,Urban,78,73,59,71,91,15,Primary,6571,No,STEM,Technology,Entrepreneurship Club,Humanities
S0029,18,Male,Private,Rural,51,62,80,46,59,14,Secondary,4000,No,Business,Healthcare,Science Club,Humanities
S0030,18,Male,Private,Urban,82,58,68,96,71,20,Primary,4756,No,Arts,Technology,Music,Arts
S0031,17,Female,Public,Urban,88,70,54,84,89,3,Primary,3668,No,Healthcare,Healthcare,Music,Business
S0032,18,Female,Public,Urban,84,98,61,91,53,6,Secondary,7989,Yes,STEM,Technology,Entrepreneurship Club,Humanities
S0033,18,Male,Private,Urban,72,94,74,56,89,21,Tertiary,8914,No,STEM,Arts,Entrepreneurship Club,Humanities
S0034,15,Female,Private,Rural,57,60,58,89,67,7,Primary,3460,No,STEM,Arts,Sports,Humanities
S0035,17,Female,Private,Urban,85,83,65,64,85,12,Primary,9190,No,Business,Business,Sports,Arts
S0036,19,Male,Public,Urban,77,84,83,95,91,11,Secondary,9140,Yes,Healthcare,Arts,None,Arts
S0037,17,Female,Public,Rural,65,56,97,52,92,21,Tertiary,5636,Yes,STEM,Business,None,STEM
S0038,19,Female,Private,Rural,64,59,61,81,63,14,Secondary,4724,No,STEM,Healthcare,Music,Business
S0039,15,Male,Public,Rural,78,58,86,70,54,6,Tertiary,6809,No,Healthcare,Business,None,Arts
S0040,16,Male,Private,Urban,64,83,87,47,61,24,Tertiary,9625,No,Humanities,Business,None,Healthcare
S0041,18,Male,Private,Urban,48,56,39,59,69,8,Primary,6178,Yes,Arts,Healthcare,Science Club,Humanities
S0042,15,Male,Private,Urban,47,65,80,91,43,22,Primary,7264,No,Healthcare,Arts,Science Club,Healthcare
S0043,18,Male,Public,Rural,38,93,58,56,52,17,Secondary,9252,Yes,Arts,Arts,Sports,STEM
S0044,16,Female,Private,Rural,55,76,44,75,62,26,Primary,9245,No,Humanities,Arts,None,Healthcare
S0045,16,Female,Public,Urban,51,89,62,82,47,3,Tertiary,8600,No,Humanities,Education,None,Humanities
S0046,15,Male,Public,Urban,90,68,59,92,57,6,Tertiary,7997,Yes,Healthcare,Arts,Music,Business
S0047,16,Female,Public,Urban,58,75,86,48,51,19,Tertiary,4048,No,Arts,Business,Music,STEM
S0048,19,Male,Private,Urban,49,53,48,46,94,21,Tertiary,6146,Yes,Healthcare,Healthcare,None,Business
S0049,16,Male,Public,Urban,56,87,54,55,70,15,Primary,6780,Yes,Healthcare,Healthcare,Music,STEM
S0050,18,Female,Public,Urban,64,86,51,90,53,19,Secondary,2716,No,STEM,Arts,Entrepreneurship Club,Healthcare
S0051,18,Female,Private,Urban,77,76,98,61,73,22,Secondary,9939,No,Arts,Technology,Sports,Humanities
S0052,18,Female,Public,Urban,39,73,94,68,57,25,Secondary,7565,No,Healthcare,Business,None,Healthcare
S0053,18,Female,Private,Urban,66,99,92,90,95,9,Secondary,6544,No,Humanities,Healthcare,None,Business
S0054,19,Male,Public,Rural,45,87,94,84,73,29,Primary,6976,No,STEM,Education,Entrepreneurship Club,Arts
S0055,17,Male,Private,Rural,77,90,100,78,50,20,Tertiary,6583,Yes,Humanities,Arts,Music,Business
S0056,15,Female,Private,Rural,58,74,60,88,80,9,Secondary,3823,Yes,STEM,Healthcare,Sports,Business
S0057,18,Female,Private,Rural,49,60,85,71,51,17,Primary,4081,No,Arts,Education,Science Club,STEM
S0058,16,Female,Private,Rural,59,93,96,45,88,10,Secondary,5419,Yes,Arts,Business,None,Humanities
S0059,18,Male,Public,Urban,52,88,58,91,54,21,Tertiary,8238,No,Humanities,Arts,Music,Arts
S0060,16,Male,Private,Urban,49,94,99,97,70,8,Secondary,9239,Yes,Humanities,Education,None,STEM
S0061,16,Male,Public,Rural,67,62,80,78,88,12,Tertiary,3574,Yes,Humanities,Business,Sports,Healthcare
S0062,18,Male,Private,Urban,46,97,94,82,68,20,Secondary,8297,No,Humanities,Healthcare,Music,Business
S0063,19,Male,Public,Rural,67,89,73,46,65,12,Primary,2249,Yes,STEM,Technology,Science Club,STEM
S0064,16,Female,Private,Rural,96,45,82,67,57,27,Tertiary,2673,Yes,Arts,Education,Music,Arts
S0065,16,Male,Private,Rural,75,99,51,60,71,5,Primary,6533,Yes,Healthcare,Education,Entrepreneurship Club,Healthcare
S0066,18,Male,Public,Urban,72,94,66,58,61,21,Secondary,4165,No,STEM,Business,Science Club,Humanities
S0067,16,Male,Private,Urban,66,88,48,58,77,20,Tertiary,2770,Yes,Humanities,Healthcare,Science Club,STEM
S0068,16,Female,Private,Rural,56,79,77,70,56,15,Secondary,5962,No,Business,Technology,None,Business
S0069,18,Male,Public,Urban,42,70,98,53,62,30,Secondary,9473,No,Healthcare,Technology,Music,Arts
S0070,18,Male,Public,Rural,88,51,94,91,63,7,Secondary,6363,No,Healthcare,Technology,None,Humanities
S0071,15,Female,Public,Rural,60,44,63,91,89,18,Tertiary,3984,No,Humanities,Education,None,Healthcare
S0072,19,Female,Public,Urban,98,39,55,94,47,25,Primary,3077,Yes,Business,Education,Music,Business
S0073,19,Male,Private,Urban,85,55,47,52,80,13,Primary,2235,No,Business,Business,None,Arts
S0074,16,Female,Private,Rural,87,87,96,85,45,22,Tertiary,2388,No,Arts,Healthcare,Music,Humanities
S0075,19,Male,Private,Urban,44,83,72,97,44,31,Tertiary,5037,No,Healthcare,Healthcare,Music,STEM
S0076,16,Male,Private,Urban,69,65,78,53,83,27,Tertiary,9901,Yes,STEM,Technology,Music,Business
S0077,15,Male,Private,Urban,80,59,100,69,68,15,Primary,6858,Yes,Humanities,Healthcare,None,STEM
S0078,18,Male,Public,Rural,41,44,56,60,67,28,Tertiary,3848,No,Arts,Technology,None,STEM
S0079,18,Male,Public,Urban,59,83,70,65,50,28,Tertiary,8544,Yes,Arts,Arts,Science Club,Healthcare
S0080,18,Female,Private,Urban,54,56,77,88,40,5,Tertiary,6719,No,STEM,Technology,Entrepreneurship Club,Arts
S0081,19,Male,Public,Rural,88,99,41,90,82,27,Tertiary,4814,Yes,STEM,Business,Entrepreneurship Club,Healthcare
S0082,15,Female,Private,Urban,69,48,100,91,58,27,Primary,5374,Yes,Business,Technology,None,Healthcare
S0083,19,Male,Private,Rural,49,77,41,45,48,19,Tertiary,9062,No,Humanities,Education,Sports,Business
S0084,19,Female,Public,Urban,59,50,69,47,66,12,Secondary,5278,Yes,Healthcare,Business,Science Club,Business
S0085,15,Male,Public,Urban,74,61,45,86,73,23,Secondary,3252,Yes,Healthcare,Healthcare,Science Club,Arts
S0086,15,Female,Public,Rural,43,54,42,76,83,14,Primary,8996,Yes,Healthcare,Arts,Sports,STEM
S0087,15,Female,Public,Urban,59,44,76,88,43,22,Primary,5981,No,Humanities,Education,Entrepreneurship Club,Humanities
S0088,15,Female,Private,Rural,49,100,86,51,75,28,Tertiary,6673,Yes,STEM,Technology,Entrepreneurship Club,Humanities
S0089,18,Female,Private,Rural,39,94,65,48,57,15,Primary,4122,Yes,Arts,Business,Music,Healthcare
S0090,17,Male,Private,Rural,89,52,76,87,54,13,Secondary,6530,Yes,Humanities,Business,Science Club,Arts
S0091,17,Male,Public,Urban,99,89,93,88,90,20,Secondary,4150,Yes,Arts,Healthcare,Science Club,Healthcare
S0092,15,Male,Public,Rural,51,39,90,59,52,21,Secondary,9589,Yes,STEM,Arts,Entrepreneurship Club,Business
S0093,17,Female,Private,Rural,75,52,59,54,58,21,Secondary,9871,Yes,STEM,Business,Entrepreneurship Club,Healthcare
S0094,17,Male,Private,Rural,69,82,71,91,88,5,Secondary,6859,Yes,STEM,Education,Science Club,STEM
S0095,15,Male,Private,Urban,71,85,93,73,45,13,Primary,8881,No,Business,Healthcare,Science Club,STEM
S0096,17,Male,Public,Rural,47,68,92,73,87,15,Tertiary,8949,No,Humanities,Arts,Entrepreneurship Club,Humanities
S0097,19,Female,Public,Rural,74,96,64,45,95,18,Tertiary,3329,Yes,Arts,Arts,Science Club,Arts
S0098,16,Female,Public,Rural,56,84,49,56,51,6,Tertiary,8241,Yes,Humanities,Arts,Music,Business
S0099,16,Female,Public,Rural,55,46,71,80,90,13,Tertiary,8941,No,Humanities,Education,Science Club,Healthcare
S0100,15,Male,Private,Rural,55,54,45,47,76,24,Primary,3358,No,STEM,Technology,Music,Business
S0101,18,Male,Private,Rural,71,95,90,100,56,16,Secondary,9002,Yes,Business,Technology,Music,Business
S0102,15,Male,Private,Urban,100,82,93,44,62,31,Secondary,4482,Yes,STEM,Education,Entrepreneurship Club,Business
S0103,18,Female,Public,Rural,49,94,64,57,65,10,Primary,6542,No,Humanities,Business,Entrepreneurship Club,Healthcare
S0104,16,Female,Private,Rural,71,89,62,91,68,22,Tertiary,4017,Yes,Arts,Technology,Entrepreneurship Club,Business
S0105,15,Male,Public,Urban,72,58,43,88,72,21,Secondary,3331,No,STEM,Technology,Science Club,STEM
S0106,19,Female,Private,Rural,80,76,86,68,66,18,Tertiary,6344,Yes,Humanities,Healthcare,Sports,Humanities
S0107,17,Male,Private,Urban,40,79,60,90,64,6,Primary,6261,Yes,Healthcare,Education,None,Business
S0108,18,Male,Private,Urban,99,81,77,53,95,11,Primary,9648,No,STEM,Business,Science Club,Arts
S0109,17,Male,Private,Rural,60,64,42,84,94,25,Secondary,9127,No,Arts,Business,Science Club,Healthcare
S0110,17,Male,Private,Urban,56,89,87,75,49,12,Primary,3358,No,Healthcare,Arts,Entrepreneurship Club,Business
S0111,15,Female,Private,Urban,66,42,71,56,86,18,Primary,7115,No,Business,Business,Music,Healthcare
S0112,17,Male,Private,Urban,86,63,96,67,62,18,Secondary,6637,No,STEM,Arts,None,Healthcare
S0113,19,Male,Public,Rural,40,71,49,62,60,31,Primary,6854,Yes,Arts,Arts,Sports,Arts
S0114,17,Male,Public,Rural,61,62,44,84,60,10,Secondary,5177,Yes,Business,Education,None,Humanities
S0115,15,Female,Private,Rural,72,92,46,39,82,8,Secondary,9730,No,Healthcare,Business,Music,Humanities
S0116,19,Male,Private,Rural,50,56,77,90,52,17,Secondary,4128,Yes,STEM,Technology,None,STEM
S0117,16,Male,Public,Urban,59,52,60,44,76,24,Primary,4180,No,Business,Arts,Sports,Business
S0118,17,Female,Private,Rural,40,40,75,76,72,31,Secondary,6892,Yes,Healthcare,Arts,None,Business
S0119,15,Male,Public,Rural,49,77,66,60,63,23,Secondary,9043,No,Humanities,Education,Entrepreneurship Club,Humanities
S0120,16,Female,Public,Urban,89,43,67,58,83,18,Primary,2137,Yes,Healthcare,Business,Music,Business
S0121,16,Male,Public,Rural,70,66,39,51,50,22,Tertiary,8327,No,Arts,Education,Sports,STEM
S0122,18,Male,Public,Rural,95,38,50,43,56,8,Tertiary,5472,No,Arts,Arts,Music,Humanities
S0123,19,Female,Private,Rural,53,81,81,79,43,18,Secondary,7449,No,Humanities,Technology,Sports,Humanities
S0124,17,Female,Public,Urban,43,82,59,67,86,17,Primary,4832,Yes,Arts,Healthcare,Music,Humanities
S0125,15,Male,Private,Urban,67,85,90,77,64,24,Tertiary,5579,No,Healthcare,Healthcare,Music,Business
S0126,18,Male,Private,Urban,59,69,77,99,69,21,Primary,7971,Yes,STEM,Technology,Music,STEM
S0127,19,Female,Public,Rural,43,41,54,69,48,25,Secondary,5031,No,Arts,Technology,Sports,Humanities
S0128,18,Female,Public,Urban,70,61,91,91,60,14,Primary,6164,Yes,Healthcare,Business,Sports,Business
S0129,19,Female,Public,Rural,59,94,56,74,59,5,Secondary,4593,Yes,Business,Education,Science Club,Business
S0130,19,Female,Public,Rural,48,76,82,82,58,23,Tertiary,9941,Yes,Arts,Business,Music,Healthcare
S0131,17,Female,Public,Urban,64,42,91,76,58,6,Secondary,8196,Yes,Healthcare,Healthcare,Science Club,STEM
S0132,19,Male,Public,Rural,90,85,57,53,51,24,Tertiary,7569,No,STEM,Arts,Science Club,Business
S0133,18,Female,Public,Urban,95,97,77,91,76,19,Secondary,6300,No,Healthcare,Healthcare,Music,Business
S0134,19,Female,Private,Rural,41,82,54,49,81,13,Primary,8269,Yes,Healthcare,Arts,Science Club,Arts
S0135,17,Female,Public,Urban,59,98,69,70,56,25,Primary,5818,Yes,Humanities,Healthcare,Science Club,Arts
S0136,17,Male,Public,Rural,55,81,86,93,76,10,Primary,6138,Yes,Humanities,Technology,None,Healthcare
S0137,18,Male,Private,Rural,94,95,64,77,93,24,Secondary,5823,No,Arts,Business,None,Healthcare
S0138,16,Female,Public,Rural,69,94,64,47,87,17,Secondary,6042,No,STEM,Healthcare,None,Business
S0139,16,Female,Private,Urban,47,69,74,72,78,13,Tertiary,3906,Yes,Healthcare,Technology,Entrepreneurship Club,Business
S0140,19,Male,Private,Rural,44,62,63,46,67,17,Secondary,8254,Yes,Healthcare,Business,Science Club,Humanities
S0141,15,Female,Public,Rural,78,58,94,40,80,5,Primary,2760,Yes,Humanities,Technology,Music,Humanities
S0142,19,Female,Private,Urban,84,67,78,39,74,23,Secondary,9830,Yes,Arts,Business,Music,Humanities
S0143,18,Female,Private,Rural,56,80,58,71,86,15,Secondary,9350,No,Healthcare,Business,Sports,STEM
S0144,18,Male,Private,Urban,74,57,98,67,87,8,Tertiary,8991,No,STEM,Healthcare,Sports,STEM
S0145,18,Male,Public,Urban,79,64,63,81,57,30,Primary,8238,Yes,STEM,Technology,Science Club,Humanities
S0146,18,Male,Private,Urban,100,65,95,38,53,20,Secondary,8090,No,Humanities,Technology,Sports,Business
S0147,18,Male,Public,Urban,92,84,48,56,74,20,Primary,5445,No,Healthcare,Healthcare,Music,Humanities
S0148,17,Female,Public,Urban,69,85,92,75,83,30,Primary,8031,No,Humanities,Healthcare,Music,Humanities
S0149,16,Female,Public,Urban,95,64,41,51,80,6,Tertiary,9687,Yes,Humanities,Healthcare,None,Arts
S0150,18,Female,Private,Urban,76,65,69,77,46,10,Tertiary,2899,Yes,Humanities,Arts,Science Club,Humanities
S0151,15,Male,Private,Urban,100,69,72,43,80,12,Secondary,6455,No,Healthcare,Business,Sports,Humanities
S0152,15,Female,Private,Rural,74,45,39,49,52,7,Tertiary,4947,Yes,STEM,Technology,Music,Arts
S0153,15,Male,Public,Urban,75,71,60,99,57,20,Tertiary,3719,No,Arts,Business,Entrepreneurship Club,Humanities
S0154,15,Male,Public,Rural,94,89,49,45,76,19,Tertiary,2280,Yes,Healthcare,Education,Sports,Healthcare
S0155,17,Female,Private,Urban,71,69,89,38,52,9,Primary,5266,No,Arts,Healthcare,Entrepreneurship Club,Humanities
S0156,15,Male,Private,Urban,94,50,46,80,75,24,Secondary,3887,Yes,Humanities,Business,Sports,Arts
S0157,18,Female,Private,Urban,73,92,65,71,70,23,Secondary,5266,No,Humanities,Business,Science Club,Healthcare
S0158,19,Female,Public,Urban,42,53,84,36,41,5,Tertiary,2666,No,Business,Education,Music,Humanities
S0159,15,Female,Private,Urban,62,54,39,84,55,10,Tertiary,6188,No,Humanities,Business,Music,Healthcare
S0160,17,Female,Public,Rural,63,57,68,59,48,21,Primary,2671,Yes,Humanities,Technology,Science Club,Humanities
S0161,17,Male,Public,Urban,60,93,77,45,48,18,Primary,3969,Yes,Business,Technology,Science Club,Business
S0162,15,Female,Public,Rural,49,68,61,68,77,10,Secondary,6156,No,STEM,Education,None,Humanities
S0163,19,Female,Public,Rural,47,77,89,85,50,14,Primary,8777,No,Arts,Arts,Sports,Business
S0164,15,Female,Public,Urban,81,63,77,55,93,12,Secondary,5122,Yes,Business,Business,Science Club,Business
S0165,17,Male,Public,Urban,63,51,36,39,95,23,Primary,9570,Yes,Business,Education,Science Club,Arts
S0166,16,Male,Private,Urban,47,43,45,67,61,21,Tertiary,9956,No,Healthcare,Technology,Music,Arts
S0167,18,Male,Public,Urban,91,80,67,65,72,29,Tertiary,7124,No,Humanities,Business,Entrepreneurship Club,STEM
S0168,17,Male,Public,Urban,42,50,81,74,75,7,Primary,7585,Yes,Humanities,Arts,Science Club,Business
S0169,15,Male,Private,Rural,69,89,46,54,84,27,Secondary,6699,Yes,Arts,Business,None,Business
S0170,18,Female,Private,Urban,61,80,57,72,62,10,Tertiary,6777,Yes,Humanities,Education,Sports,Business
S0171,15,Female,Private,Rural,98,91,66,46,84,15,Primary,5900,No,Arts,Arts,Science Club,Humanities
S0172,15,Male,Public,Rural,77,78,57,43,84,8,Tertiary,8677,Yes,STEM,Healthcare,Entrepreneurship Club,Humanities
S0173,16,Female,Private,Rural,54,64,51,49,73,25,Tertiary,7524,No,Healthcare,Business,Entrepreneurship Club,Business
S0174,18,Male,Private,Urban,62,55,55,96,48,26,Primary,8981,Yes,Arts,Healthcare,Science Club,Arts
S0175,18,Male,Public,Urban,45,94,43,56,63,12,Primary,9680,No,Business,Technology,None,Healthcare
S0176,16,Male,Public,Urban,63,78,63,79,47,17,Tertiary,8788,Yes,Humanities,Technology,Science Club,Humanities
S0177,17,Female,Public,Rural,100,100,68,69,46,14,Tertiary,8376,No,Business,Technology,None,STEM
S0178,15,Male,Private,Rural,90,57,43,74,75,15,Secondary,2523,Yes,Arts,Healthcare,Music,Business
S0179,19,Female,Public,Rural,81,39,58,79,57,17,Tertiary,4393,No,Healthcare,Healthcare,None,Humanities
S0180,15,Male,Private,Rural,40,88,100,56,42,27,Primary,5117,No,Healthcare,Arts,Science Club,Arts
S0181,15,Female,Private,Urban,44,71,85,99,67,19,Tertiary,4593,No,Humanities,Business,Science Club,Arts
S0182,17,Male,Private,Rural,49,64,39,82,45,14,Tertiary,3968,Yes,Arts,Business,Science Club,Healthcare
S0183,15,Female,Public,Rural,60,44,97,51,83,11,Primary,7197,No,Business,Technology,Music,Arts
S0184,16,Male,Public,Rural,60,40,70,42,83,29,Tertiary,3753,No,Business,Education,Sports,Humanities
S0185,16,Male,Public,Urban,92,51,85,75,60,13,Secondary,7932,Yes,Business,Education,Science Club,Arts
S0186,18,Female,Private,Urban,84,57,92,53,67,15,Secondary,9240,Yes,Humanities,Arts,Science Club,Business
S0187,19,Female,Public,Urban,58,76,74,92,79,5,Secondary,8937,Yes,Healthcare,Healthcare,Science Club,Healthcare
S0188,15,Female,Private,Urban,90,93,79,78,93,14,Tertiary,4296,No,Business,Business,Sports,STEM
S0189,15,Male,Private,Urban,61,55,50,86,93,13,Tertiary,8190,Yes,Humanities,Education,Science Club,Humanities
S0190,17,Female,Private,Rural,80,54,71,100,40,15,Primary,7240,No,STEM,Business,Sports,Healthcare
S0191,16,Male,Public,Rural,81,68,89,60,75,13,Secondary,4261,No,Arts,Technology,None,Humanities
S0192,19,Female,Public,Urban,70,49,89,82,60,19,Tertiary,4286,No,Arts,Healthcare,Science Club,STEM
S0193,18,Male,Private,Urban,76,90,58,100,82,22,Primary,7175,Yes,Healthcare,Business,Sports,Humanities
S0194,16,Female,Public,Rural,57,47,90,46,74,19,Secondary,8493,No,Business,Business,Sports,Business
S0195,18,Female,Public,Rural,78,60,85,40,52,5,Secondary,6202,Yes,Arts,Education,Science Club,Arts
S0196,17,Male,Public,Rural,84,80,48,62,88,22,Tertiary,4878,Yes,STEM,Education,Sports,STEM
S0197,17,Female,Private,Rural,99,63,72,57,93,15,Primary,6143,Yes,STEM,Arts,Sports,Humanities
S0198,15,Male,Private,Urban,51,86,86,95,93,23,Primary,5644,No,STEM,Business,None,STEM
S0199,19,Male,Private,Urban,65,90,80,81,49,27,Tertiary,6432,Yes,STEM,Technology,Entrepreneurship Club,Business
S0200,18,Male,Private,Rural,92,57,91,74,92,23,Primary,7145,No,Humanities,Business,Science Club,Humanities
S0201,16,Female,Public,Urban,90,93,50,96,83,22,Tertiary,8947,No,Humanities,Business,Music,STEM
S0202,17,Male,Public,Urban,91,79,80,75,86,8,Secondary,7376,No,Healthcare,Technology,Sports,Healthcare
S0203,15,Male,Public,Urban,62,93,60,76,92,27,Tertiary,4055,No,Business,Business,Science Club,Arts
S0204,15,Male,Public,Urban,46,59,100,38,49,19,Primary,6720,Yes,Arts,Business,Entrepreneurship Club,Arts
S0205,18,Female,Private,Urban,78,58,67,48,85,7,Secondary,7986,No,Humanities,Business,Entrepreneurship Club,STEM
S0206,17,Male,Private,Urban,94,48,68,58,52,11,Primary,3276,No,Arts,Arts,None,Arts
S0207,19,Female,Private,Rural,85,43,77,57,76,8,Secondary,7811,No,Business,Healthcare,Music,STEM
S0208,17,Male,Private,Urban,100,66,56,95,77,6,Tertiary,4766,No,STEM,Business,Sports,Healthcare
S0209,18,Male,Private,Urban,59,69,91,96,63,17,Tertiary,2302,Yes,STEM,Business,Science Club,Humanities
S0210,18,Male,Private,Urban,82,75,89,64,41,27,Tertiary,2638,Yes,STEM,Education,None,Business
S0211,17,Male,Public,Rural,78,59,78,95,61,19,Primary,2055,Yes,Arts,Business,None,Humanities
S0212,18,Male,Private,Rural,84,83,87,72,56,17,Primary,6821,Yes,STEM,Business,Science Club,Arts
S0213,17,Female,Public,Urban,63,60,98,74,75,10,Secondary,2525,Yes,Business,Education,Science Club,Business
S0214,16,Male,Public,Urban,96,86,78,90,53,11,Secondary,6569,Yes,STEM,Technology,None,STEM
S0215,17,Female,Public,Urban,68,69,53,79,49,28,Primary,6123,No,Healthcare,Healthcare,Entrepreneurship Club,Arts
S0216,17,Male,Public,Urban,73,62,58,41,74,14,Primary,4125,Yes,Arts,Business,Science Club,Arts
S0217,18,Female,Public,Urban,79,55,81,60,64,9,Tertiary,5287,Yes,Arts,Education,Music,Arts
S0218,18,Male,Public,Rural,64,97,85,78,42,23,Tertiary,9553,No,Healthcare,Technology,Entrepreneurship Club,Business
S0219,15,Female,Public,Urban,83,80,78,72,86,20,Primary,2364,Yes,Healthcare,Business,None,Healthcare
S0220,15,Male,Public,Urban,56,70,51,89,77,18,Secondary,8809,Yes,STEM,Arts,Science Club,STEM
S0221,16,Male,Public,Urban,84,93,60,48,56,8,Secondary,6621,Yes,STEM,Education,Entrepreneurship Club,Healthcare
S0222,15,Female,Public,Urban,85,92,62,56,51,26,Tertiary,8842,No,Humanities,Healthcare,Science Club,Humanities
S0223,17,Female,Public,Urban,51,42,87,60,93,26,Primary,7431,Yes,Humanities,Arts,Science Club,Arts
